Zone url,Spot,Continent,Country,Zone,Subzone,Subsubzone,Latitude,Longitude,Distance,Walk,Easy to find?,Public access?,Special access,Wave quality,Experience,Frequency,Type,Direction,Bottom,Power,Normal length,Good day length,Good swell direction,Good wind direction,Swell size,Best tide position,Best tide movement,Week crowd,Week-end crowd,BestSurfing_JanFeb,BestSurfing_MarApr,BestSurfing_MayJun,BestSurfing_JulAug,BestSurfing_SepOct,BestSurfing_NovDec,TypicalSwell_JanFeb,TypicalSwell_MarApr,TypicalSwell_MayJun,TypicalSwell_JulAug,TypicalSwell_SepOct,TypicalSwell_NovDec,SurfEquipment_JanFeb,SurfEquipment_MarApr,SurfEquipment_MayJun,SurfEquipment_JulAug,SurfEquipment_SepOct,SurfEquipment_NovDec,WaterTemp_JanFeb,WaterTemp_MarApr,WaterTemp_MayJun,WaterTemp_JulAug,WaterTemp_SepOct,WaterTemp_NovDec,AirTemp_JanFeb,AirTemp_MarApr,AirTemp_MayJun,AirTemp_JulAug,AirTemp_SepOct,AirTemp_NovDec,climate_janfeb,climate_marapr,climate_mayjun,climate_julaug,climate_septoct,climate_novdec,Distance_num,Wave quality_num,Experience_num,Frequency_num,Normal length_num,Good day length_num
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Itapocu,South_America,Brazil,Santa_Catarina,,,-26.56691667,-48.65751667,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Very consistent (150 day/year),Beach-break,Right and left,Sandy,Fast; Fun,Short (&amp;lt; 50m),Normal (50 to 150m),SouthEast; East,NorthWest; West; SouthWest,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,Low and mid tide,Rising and falling tides,Empty,Empty,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,4.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Gaivota,South_America,Brazil,Santa_Catarina,,,-29.16483333,-49.58215,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,Experienced surfers,Sometimes break,Beach-break,Right and left,Sandy,Hollow; Fast,Short (&amp;lt; 50m),Short (&amp;lt; 50m),NorthWest; SouthWest; South,NorthWest; West; SouthWest,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,,,Empty,Empty,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,3.0,3.0,2.0,1.0,1.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Gamboa,South_America,Brazil,Santa_Catarina,,,-27.95893333,-48.62466667,Take a car,Short walk (5-15 mn),OK,Public access,Don't know,Regional Classic,All surfers,Rarely break (5day/year),Beach-break,Right and left,Sandy,Fun,Normal (50 to 150m),Normal (50 to 150m),East,South,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,Don't know,Don't know,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,1.0,2.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Garopaba_Centro,South_America,Brazil,Santa_Catarina,,,-28.02158333,-48.61945,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Sometimes break,Beach-break,Right and left,Sandy,Fun,Short (&amp;lt; 50m),Normal (50 to 150m),South; SouthEast; East,South,Starts working at Less than 1m / 3ft and holds up to 1m+ / 3ft+,Don't know,Don't know,Few surfers,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,3.0,2.0,2.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,guarda_do_embau,South_America,Brazil,Santa_Catarina,,,-27.90553333,-48.58678333,In the city,Short walk (5-15 mn),Easy to find,Public access,Don't know,World Class,Experienced surfers,Regular,Rivermouth,Left,Sandy,Hollow; Fast; Powerful,Normal (50 to 150m),Very Long (300 to 500 m),South; SouthEast; East; NorthEast,NorthWest; West,Starts working at Less than 1m / 3ft and holds up to 3m+ / 10ft+,All tides,Falling tide,Few surfers,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,5.0,3.0,3.0,2.0,4.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,ibiraquera,South_America,Brazil,Santa_Catarina,,,-28.15373333,-48.6459,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,World Class,Experienced surfers,Very consistent (150 day/year),Point-break,Right and left,Sandy,Hollow; Powerful,Long (150 to 300 m),Very Long (300 to 500 m),South; SouthEast; East; NorthEast,North; NorthWest; West; NorthEast,Starts working at Less than 1m / 3ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Empty,Crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,5.0,3.0,4.0,3.0,4.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,ipoa,South_America,Brazil,Santa_Catarina,,,-28.53668333,-48.76551667,Take a car,Instant access (&amp;lt; 5min),Hard to find,Public access,4x4,Normal,All surfers,Very consistent (150 day/year),Beach-break,Right and left,Sandy with rock,Hollow; Fast; Powerful,Normal (50 to 150m),Long (150 to 300 m),North; SouthEast; East; NorthEast,North; NorthWest; West,Starts working at Less than 1m / 3ft and holds up to 4m+ / 12ft,All tides,Rising and falling tides,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,3.0,2.0,4.0,2.0,3.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,itapiruba,South_America,Brazil,Santa_Catarina,,,-28.34231667,-48.7078,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Very consistent (150 day/year),Beach-break,Right and left,Sandy,Ordinary; Fun,Normal (50 to 150m),Long (150 to 300 m),North; SouthWest; South; SouthEast; East; NorthEast,North; NorthEast,Starts working at Less than 1m / 3ft and holds up to 2.5m+ / 8ft+,All tides,Rising and falling tides,Few surfers,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,4.0,2.0,3.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Itapiruba_Norte,South_America,Brazil,Santa_Catarina,,,-28.33678333,-48.70471667,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy,,Normal (50 to 150m),Normal (50 to 150m),,,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Don't know,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,4.0,2.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,jaguaruna,South_America,Brazil,Santa_Catarina,,,-28.63515,-48.94821667,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,4x4,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy,Fast; Powerful; Fun,Short (&amp;lt; 50m),Normal (50 to 150m),South; East,West; SouthWest,Starts working at Less than 1m / 3ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,3.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,laguna,South_America,Brazil,Santa_Catarina,,,-28.47396667,-48.76265,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy,Fast; Ordinary; Fun,Short (&amp;lt; 50m),Normal (50 to 150m),SouthWest; South; SouthEast; East,West; SouthWest; South,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Few surfers,Crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,4.0,2.0,3.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,morro_dos_conventos,South_America,Brazil,Santa_Catarina,,,-28.93725,-49.32965,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy,,Short (&amp;lt; 50m),Short (&amp;lt; 50m),South; SouthEast; East,West; South,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Few surfers,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,3.0,1.0,1.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Ouvidor,South_America,Brazil,Santa_Catarina,,,-28.10545,-48.63526667,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Sloppy,Beginners wave,Sometimes break,Beach-break,Right and left,Sandy,Fun,Short (&amp;lt; 50m),Normal (50 to 150m),East,NorthWest; West; SouthWest,Starts working at Less than 1m / 3ft and holds up to 1m+ / 3ft+,All tides,,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,2.0,1.0,2.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Ponta_das_Aranhas,South_America,Brazil,Santa_Catarina,,,-27.4821,-48.3809,Take a car,Short walk (5-15 mn),Hard to find,Public access,4x4,Regional Classic,All surfers,Very consistent (150 day/year),Beach-break,Right and left,Sandy,Fast; Powerful,Normal (50 to 150m),Long (150 to 300 m),North; South; SouthEast; East,North; NorthWest; West; NorthEast,Starts working at Less than 1m / 3ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,4.0,2.0,3.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Praia_Brava,South_America,Brazil,Santa_Catarina,,,-27.39643333,-48.41413333,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Very consistent (150 day/year),Sand-bar,Right and left,Sandy,Hollow; Fast,Short (&amp;lt; 50m),Short (&amp;lt; 50m),North; East; NorthEast,NorthWest; West; SouthWest,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Few surfers,Crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,3.0,2.0,4.0,1.0,1.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,praia_da_saudade_prainha,South_America,Brazil,Santa_Catarina,,,-26.23065,-48.49848333,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Very consistent (150 day/year),Beach-break,Right and left,Sandy,Fast; Powerful; Fun,Normal (50 to 150m),Normal (50 to 150m),SouthEast; East,North; NorthWest; West; SouthWest,Starts working at Less than 1m / 3ft and holds up to 2.5m+ / 8ft+,Mid and high tide,Rising and falling tides,Crowded,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,4.0,2.0,4.0,2.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,praia_da_villa,South_America,Brazil,Santa_Catarina,,,-28.24115,-48.65388333,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,World Class,Experienced surfers,Very consistent (150 day/year),Sand-bar,Right and left,Sandy,Powerful,Long (150 to 300 m),Very Long (300 to 500 m),South; SouthEast; East,North; NorthWest; West; SouthWest,Starts working at Less than 1m / 3ft and holds up to 5m / 16 ft and over,All tides,Rising and falling tides,Crowded,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,5.0,3.0,4.0,3.0,4.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Praia_do_Tamborete,South_America,Brazil,Santa_Catarina,,,-28.49735,-48.74875,Take a car,Short walk (5-15 mn),Easy to find,Public access,Don't know,Regional Classic,All surfers,Sometimes break,Beach-break,Right and left,Sandy,Powerful; Fun,Short (&amp;lt; 50m),Short (&amp;lt; 50m),SouthEast; East,NorthWest; West,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,,,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,2.0,1.0,1.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,silveira,South_America,Brazil,Santa_Catarina,,,-28.03906667,-48.60686667,Take a car,Short walk (5-15 mn),Easy to find,Public access,Don't know,World Class,Pros or kamikaze only...,Very consistent (150 day/year),Point-break,Right,Flat rocks with sand,Hollow; Fast; Powerful,Long (150 to 300 m),Very Long (300 to 500 m),South; SouthEast,NorthWest; West; SouthWest; South; NorthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 4m+ / 12ft,Mid tide,Rising and falling tides,Crowded,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,5.0,4.0,4.0,3.0,4.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Praia_dos_Acores,South_America,Brazil,Santa_Catarina,,,-27.78475,-48.52598333,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Regular,Beach-break,Right and left,Sandy,Fast; Powerful; Fun; Powerless,Short (&amp;lt; 50m),Normal (50 to 150m),South; SouthEast,North; NorthWest; West; NorthEast,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Few surfers,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,3.0,2.0,3.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,prainha_do_farol,South_America,Brazil,Santa_Catarina,,,-28.60045,-48.81665,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Rarely break (5day/year),Beach-break,Right,Sandy,Hollow; Fun; Powerless,Short (&amp;lt; 50m),Normal (50 to 150m),North; East; NorthEast,West; SouthWest; South,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2.5m+ / 8ft+,All tides,Rising tide,Empty,Crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,3.0,2.0,1.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,ribanceira,South_America,Brazil,Santa_Catarina,,,-28.19175,-48.66135,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Sometimes break,Sand-bar,Right and left,Sandy,Ordinary; Fun,Normal (50 to 150m),Very Long (300 to 500 m),South; SouthEast; East,West; SouthWest; South,Starts working at Less than 1m / 3ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,3.0,2.0,2.0,2.0,4.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,rinco,South_America,Brazil,Santa_Catarina,,,-28.83385,-49.216,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,Experienced surfers,Very consistent (150 day/year),Beach-break,Right and left,Sandy,Hollow; Fast; Powerful,Short (&amp;lt; 50m),Normal (50 to 150m),South; SouthEast; East; NorthEast,NorthWest; West; SouthWest,Starts working at Less than 1m / 3ft and holds up to 2.5m+ / 8ft+,All tides,,Empty,Crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,4.0,3.0,4.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,rosa_norte,South_America,Brazil,Santa_Catarina,,,-28.12436667,-48.63768333,Take a car,Short walk (5-15 mn),Easy to find,Public access,Don't know,Regional Classic,All surfers,Sometimes break,Beach-break,Right and left,Sandy,Fast; Powerful,Normal (50 to 150m),Normal (50 to 150m),North; South; SouthEast; East; NorthEast,North; NorthWest; West; NorthEast,Starts working at Less than 1m / 3ft and holds up to 2.5m+ / 8ft+,All tides,Rising and falling tides,Few surfers,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,2.0,2.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,rosa_sul,South_America,Brazil,Santa_Catarina,,,-28.1354,-48.6427,Take a car,Instant access (&amp;lt; 5min),OK,Public access,Don't know,Regional Classic,All surfers,Very consistent (150 day/year),Beach-break,Right and left,Sandy,Fun,Normal (50 to 150m),Normal (50 to 150m),South; SouthEast; East; NorthEast,West; SouthWest; South,Starts working at Less than 1m / 3ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Crowded,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,2.0,4.0,2.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Sao_Francisco_do_Sul,South_America,Brazil,Santa_Catarina,,,-26.21955,-48.5021,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,Beginners wave,Rarely break (5day/year),Sand-bar,Right,Sandy with rock,Fun; Slab,Normal (50 to 150m),Long (150 to 300 m),North; East,West; SouthWest; South; SouthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 3m+ / 10ft+,Low tide only,Rising tide,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,3.0,1.0,1.0,2.0,3.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Siriu,South_America,Brazil,Santa_Catarina,,,-27.97625,-48.628,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy,Hollow; Fast,Short (&amp;lt; 50m),Normal (50 to 150m),NorthWest; East,NorthWest; South,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,Don't know,Don't know,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,4.0,2.0,3.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,Solidao_-_Caladinho,South_America,Brazil,Santa_Catarina,,,-27.79351667,-48.53345,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,Experienced surfers,Regular,Point-break,Right,Sandy with rock,Fast; Powerful,Normal (50 to 150m),Normal (50 to 150m),South; SouthEast,East,Starts working at 1.5m-2m /5ft-6ft and holds up to 3m+ / 10ft+,,,Few surfers,Ultra crowded,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,4.0,3.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,teresa,South_America,Brazil,Santa_Catarina,,,-28.52498333,-48.76245,Take a car,Long walk (&gt;30 mn),Easy to find,Public access,Don't know,Normal,All surfers,Regular,Beach-break,Right and left,Sandy with rock,Fun,Normal (50 to 150m),Long (150 to 300 m),SouthEast; East,West; SouthWest; South,Starts working at Less than 1m / 3ft and holds up to 2.5m+ / 8ft+,All tides,Rising and falling tides,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,5.0,3.0,2.0,3.0,2.0,3.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina/index.html,vermelha,South_America,Brazil,Santa_Catarina,,,-28.11445,-48.63556667,Day trip,Good walk (15-30 mn),OK,Private access,Don't know,Regional Classic,Experienced surfers,Sometimes break,Beach-break,Left,Sandy with rock,Hollow; Fast,Normal (50 to 150m),Long (150 to 300 m),South; SouthEast,SouthWest; South,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,Low and mid tide,Falling tide,Empty,Few surfers,1,2,2,2,2,2,2,3,4,5,4,3,Short de bain,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi inter-saison,73,72,66,57,64,72,95,86,75,63,68,86,sun,sun,sun-cloud,rain,rain,sun-cloud,4.0,4.0,3.0,2.0,2.0,3.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina_North/index.html,atalaia,South_America,Brazil,Santa_Catarina_North,,,-26.91516667,-48.63936667,In the city,Instant access (&amp;lt; 5min),Easy to find,Private access,Don't know,Regional Classic,All surfers,Sometimes break,Breakwater/jetty,Left,Sandy,Hollow; Fun,Long (150 to 300 m),Very Long (300 to 500 m),South; SouthEast,West; SouthWest; South,Starts working at Less than 1m / 3ft and holds up to 4m+ / 12ft,All tides,Rising tide,Crowded,Ultra crowded,1,2,2,2,2,2,1,3,4,4,3,2,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi intégrale,Combi inter-saison,,,,,,,,,,,,,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,4.0,2.0,2.0,3.0,4.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina_North/index.html,balneario_camburiu,South_America,Brazil,Santa_Catarina_North,,,-26.98771667,-48.62995,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Regular,Beach-break,Right and left,Sandy,Fun; Powerless,Short (&amp;lt; 50m),Normal (50 to 150m),SouthEast; East; NorthEast,West; East,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Few surfers,Ultra crowded,1,2,2,2,2,2,1,3,4,4,3,2,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi intégrale,Combi inter-saison,,,,,,,,,,,,,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,3.0,2.0,3.0,1.0,2.0
http://www.wannasurf.com/spot/South_America/Brazil/Santa_Catarina_North/index.html,barra_de_Itajuba,South_America,Brazil,Santa_Catarina_North,,,-26.69135,-48.68416667,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Rarely break (5day/year),Point-break,Right,Sandy,Ordinary; Fun,Long (150 to 300 m),Very Long (300 to 500 m),North; East,West; SouthWest; South,Starts working at 1.5m-2m /5ft-6ft and holds up to 2.5m+ / 8ft+,Low and mid tide,Rising tide,Few surfers,Ultra crowded,1,2,2,2,2,2,1,3,4,4,3,2,Short de bain,Combi inter-saison,Combi intégrale,Combi intégrale,Combi intégrale,Combi inter-saison,,,,,,,,,,,,,sun,sun,sun-cloud,rain,rain,sun-cloud,6.0,3.0,2.0,1.0,3.0,4.0
